47,10000351,20000032,30000182,40000163,50000339,60000032,70000129,80000177,90000526,100000237,110000211,120000171,130000005
48,10000043,20000004,30000027,40000018,50000014,60000000,70000021,80000022,90000027,100000007,110000038,120000008,130000001
49,10000010,20000004,30000008,40000006,50000010,60000000,70000005,80000008,90000020,100000005,110000008,120000006,130000001
50,10000029,20000001,30000014,40000013,50000022,60000001,70000010,80000015,90000033,100000014,110000024,120000006,130000001
51,10000251,20000010,30000140,40000102,50000188,60000005,70000097,80000126,90000275,100000101,110000210,120000051,130000007
52,10000043,20000003,30000026,40000019,50000012,60000000,70000013,80000028,90000040,100000009,110000038,120000008,130000001
53,10000004,20000000,30000002,40000001,50000001,60000000,70000001,80000002,90000005,100000000,110000003,120000001,130000000
54,10000025,20000002,30000017,40000009,50000006,60000000,70000010,80000014,90000017,100000004,110000022,120000004,130000000
55,10000026,20000006,30000017,40000013,50000016,60000000,70000011,80000016,90000032,100000007,110000022,120000010,130000001
56,10000006,20000003,30000005,40000003,50000007,60000000,70000004,80000004,90000007,100000003,110000005,120000004,130000000
57,10000017,20000002,30000009,40000009,50000013,60000000,70000006,80000010,90000024,100000006,110000014,120000005,130000002
58,10000094,20000004,30000053,40000039,50000063,60000004,70000037,80000049,90000088,100000032,110000082,120000017,130000000
59,10000109,20000002,30000063,40000043,50000039,60000002,70000043,80000056,90000082,100000028,110000098,120000013,130000000
60,10000004,20000010,30000006,40000007,50000018,60000001,70000005,80000006,90000023,100000007,110000003,120000011,130000006
61,10000009,20000014,30000012,40000008,50000026,60000003,70000010,80000008,90000029,100000018,110000006,120000016,130000005
62,10000350,20000011,30000211,40000130,50000189,60000007,70000151,80000165,90000332,100000114,110000302,120000058,130000009
63,10000083,20000001,30000033,40000040,50000095,60000005,70000022,80000042,90000132,100000058,110000063,120000021,130000000
64,10000718,20000000,30000253,40000351,50001042,60000080,70000176,80000334,90001339,100000739,110000487,120000230,130000000
65,10000055,20000008,30000032,40000027,50000029,60000000,70000024,80000031,90000067,100000014,110000048,120000013,130000013
66,10000157,20000019,30000104,40000064,50000084,60000001,70000069,80000086,90000159,100000046,110000149,120000027,130000005
67,10001090,20000007,30000649,40000390,50000545,60000036,70000437,80000529,90000951,100000359,110000946,120000151,130000003
68,10000226,20000010,30000132,40000092,50000120,60000006,70000075,80000134,90000218,100000053,110000199,120000036,130000006
69,10000007,20000000,30000005,40000003,50000003,60000000,70000003,80000004,90000006,100000001,110000007,120000001,130000000
70,10000031,20000003,30000019,40000012,50000017,60000001,70000014,80000016,90000028,100000007,110000028,120000006,130000001
71,10000142,20000002,30000056,40000065,50000203,60000023,70000040,80000061,90000263,100000164,110000077,120000067,130000000
72,10000022,20000001,30000015,40000008,50000004,60000000,70000010,80000011,90000015,100000004,110000020,120000003,130000000
73,10000346,20000009,30000194,40000145,50000150,60000006,70000134,80000182,90000295,100000098,110000303,120000051,130000006
74,10000071,20000011,30000032,40000039,50000111,60000011,70000021,80000039,90000145,100000079,110000038,120000045,130000002
75,10000036,20000004,30000017,40000019,50000040,60000001,70000012,80000019,90000062,100000028,110000029,120000011,130000001
76,10000030,20000002,30000016,40000014,50000016,60000001,70000013,80000014,90000035,100000014,110000025,120000007,130000000
77,10000019,20000011,30000016,40000012,50000021,60000002,70000013,80000014,90000032,100000012,110000017,120000014,130000001
78,10000139,20000008,30000064,40000067,50000140,60000009,70000044,80000071,90000212,100000100,110000098,120000049,130000003
79,10000054,20000007,30000026,40000028,50000062,60000004,70000018,80000028,90000097,100000048,110000040,120000020,130000000
80,10000006,20000003,30000002,40000005,50000014,60000003,70000002,80000005,90000016,100000008,110000004,120000004,130000001
81,10000001,20000000,30000001,40000001,50000000,60000000,70000000,80000001,90000002,100000000,110000001,120000000,130000000
82,10000011,20000001,30000005,40000005,50000009,60000000,70000003,80000006,90000013,100000005,110000009,120000002,130000001
83,10000043,20000004,30000028,40000017,50000015,60000000,70000019,80000023,90000037,100000010,110000037,120000010,130000000
84,10000006,20000000,30000003,40000003,50000005,60000000,70000002,80000003,90000007,100000002,110000005,120000001,130000000
85,10000396,20000013,30000235,40000151,50000225,60000014,70000166,80000191,90000387,100000138,110000339,120000069,130000008
86,10000434,20000012,30000215,40000193,50000352,60000020,70000155,80000218,90000495,100000223,110000318,120000127,130000006
87,10000013,20000001,30000008,40000006,50000007,60000000,70000006,80000007,90000014,100000003,110000011,120000003,130000000
88,10000006,20000001,30000003,40000003,50000005,60000000,70000002,80000004,90000010,100000002,110000005,120000002,130000000
89,10000062,20000001,30000034,40000025,50000039,60000000,70000023,80000032,90000064,100000016,110000054,120000009,130000000
90,10000059,20000008,30000033,40000027,50000054,60000001,70000023,80000035,90000061,100000025,110000053,120000013,130000002
91,10000044,20000010,30000023,40000024,50000064,60000004,70000015,80000027,90000076,100000043,110000032,120000021,130000014
92,10000048,20000003,30000030,40000019,50000021,60000001,70000018,80000027,90000047,100000010,110000042,120000009,130000002
93,10000011,20000002,30000008,40000005,50000002,60000000,70000006,80000006,90000006,100000001,110000010,120000003,130000000
94,10000012,20000001,30000007,40000005,50000008,60000000,70000005,80000006,90000013,100000003,110000010,120000002,130000003
95,10000101,20000017,30000038,40000061,50000183,60000006,70000026,80000060,90000202,100000113,110000070,120000047,130000005
96,10000213,20000034,30000112,40000110,50000235,60000011,70000072,80000130,90000330,100000126,110000175,120000072,130000002
97,10000074,20000016,30000044,40000037,50000075,60000002,70000034,80000040,90000113,100000048,110000065,120000024,130000003
98,10000038,20000017,30000030,40000023,50000035,60000000,70000023,80000026,90000054,100000020,110000031,120000025,130000007
99,10000046,20000006,30000029,40000021,50000026,60000001,70000020,80000026,90000053,100000013,110000039,120000013,130000005
100,10000011,20000002,30000008,40000004,50000003,60000000,70000006,80000006,90000008,100000002,110000008,120000004,130000001
101,10000248,20000005,30000090,40000127,50000323,60000037,70000062,80000122,90000418,100000267,110000168,120000085,130000000
102,10000006,20000009,30000008,40000006,50000007,60000000,70000006,80000007,90000014,100000002,110000006,120000008,130000006
103,10000188,20000003,30000059,40000098,50000315,60000034,70000046,80000089,90000347,100000226,110000105,120000087,130000003
104,10000062,20000022,30000036,40000038,50000084,60000007,70000026,80000039,90000121,100000056,110000043,120000040,130000003
105,10000029,20000001,30000016,40000012,50000014,60000000,70000011,80000015,90000023,100000010,110000025,120000005,130000000
106,10000064,20000008,30000038,40000028,50000051,60000002,70000024,80000036,90000090,100000028,110000051,120000019,130000006
107,10000015,20000002,30000009,40000007,50000010,60000001,70000007,80000008,90000021,100000004,110000012,120000005,130000000
108,10003429,20000052,30001949,40001309,50002092,60000136,70001367,80001630,90003526,100001314,110002783,120000697,130000012
109,10000219,20000000,30000084,40000106,50000258,60000021,70000058,80000108,90000360,100000164,110000128,120000090,130000000
110,10000142,20000000,30000059,40000069,50000135,60000004,70000047,80000066,90000207,100000083,110000093,120000049,130000002
111,10000011,20000003,30000007,40000006,50000008,60000000,70000006,80000007,90000013,100000003,110000009,120000004,130000001
112,10000031,20000004,30000017,40000014,50000044,60000005,70000013,80000015,90000046,100000032,110000022,120000014,130000005
113,10000011,20000000,30000004,40000006,50000013,60000001,70000002,80000006,90000015,100000010,110000007,120000004,130000000
114,10000090,20000005,30000050,40000039,50000056,60000002,70000036,80000049,90000080,100000023,110000079,120000015,130000000
115,10000007,20000001,30000005,40000003,50000002,60000000,70000003,80000004,90000006,100000001,110000006,120000002,130000000
116,10000011,20000000,30000004,40000006,50000013,60000000,70000003,80000006,90000022,100000007,110000007,120000004,130000000
117,10000110,20000025,30000057,40000062,50000152,60000009,70000041,80000065,90000195,100000091,110000087,120000047,130000013
118,10000042,20000009,30000021,40000026,50000047,60000003,70000014,80000027,90000086,100000024,110000025,120000026,130000002
119,10000133,20000006,30000060,40000065,50000124,60000009,70000040,80000074,90000176,100000071,110000101,120000038,130000003
120,10000306,20000012,30000144,40000137,50000360,60000022,70000109,80000134,90000512,100000244,110000215,120000103,130000004
121,10001086,20000000,30000351,40000546,50001680,60000195,70000254,80000503,90002034,100001249,110000682,120000402,130000002
122,10000037,20000003,30000025,40000014,50000014,60000000,70000020,80000017,90000027,100000005,110000031,120000010,130000000
123,10000074,20000009,30000048,40000029,50000049,60000005,70000036,80000036,90000075,100000034,110000063,120000019,130000001
124,10000005,20000002,30000004,40000003,50000001,60000000,70000002,80000004,90000010,100000000,110000004,120000003,130000003
125,10000043,20000012,30000028,40000024,50000023,60000003,70000021,80000027,90000051,100000014,110000035,120000018,130000010
126,10000370,20000002,30000214,40000139,50000177,60000007,70000138,80000191,90000328,100000101,110000320,120000052,130000001
127,10000020,20000001,30000011,40000009,50000012,60000000,70000005,80000013,90000024,100000008,110000017,120000004,130000003
128,10000021,20000005,30000015,40000009,50000010,60000000,70000008,80000014,90000021,100000007,110000018,120000007,130000000
129,10000050,20000005,30000027,40000024,50000034,60000002,70000020,80000026,90000058,100000020,110000042,120000012,130000004
130,10000115,20000005,30000063,40000052,50000057,60000003,70000043,80000062,90000128,100000034,110000098,120000023,130000001
131,10000031,20000012,30000021,40000020,50000032,60000000,70000014,80000021,90000059,100000022,110000023,120000021,130000001
132,10000039,20000004,30000019,40000020,50000039,60000001,70000013,80000023,90000047,100000020,110000032,120000011,130000001
133,10000034,20000002,30000019,40000015,50000022,60000000,70000014,80000017,90000046,100000009,110000028,120000008,130000001
134,10000020,20000000,30000010,40000010,50000013,60000000,70000004,80000013,90000026,100000008,110000017,120000004,130000000
135,10000049,20000003,30000028,40000022,50000023,60000001,70000018,80000027,90000056,100000014,110000041,120000011,130000000
136,10000012,20000005,30000009,40000007,50000008,60000000,70000004,80000010,90000022,100000005,110000011,120000006,130000004
137,10000067,20000003,30000030,40000031,50000085,60000010,70000021,80000034,90000104,100000045,110000052,120000019,130000000
138,10000042,20000009,30000027,40000020,50000037,60000000,70000019,80000024,90000057,100000021,110000034,120000017,130000002
139,10000057,20000006,30000030,40000028,50000054,60000000,70000021,80000029,90000094,100000033,110000046,120000017,130000001
140,10000013,20000003,30000009,40000007,50000006,60000000,70000006,80000008,90000014,100000004,110000012,120000004,130000003
141,10000012,20000003,30000008,40000006,50000009,60000000,70000005,80000008,90000019,100000005,110000010,120000005,130000003
142,10000006,20000005,30000006,40000005,50000006,60000000,70000004,80000006,90000016,100000001,110000006,120000005,130000002
143,10000166,20000011,30000078,40000082,50000160,60000006,70000052,80000090,90000247,100000097,110000134,120000043,130000000
144,10000017,20000008,30000017,40000007,50000005,60000000,70000012,80000011,90000013,100000002,110000016,120000009,130000000
145,10000589,20000000,30000245,40000267,50000685,60000077,70000156,80000289,90000932,100000503,110000350,120000238,130000007
146,10000089,20000002,30000044,40000040,50000065,60000003,70000029,80000047,90000101,100000053,110000074,120000017,130000002
147,10000017,20000006,30000012,40000009,50000012,60000000,70000008,80000011,90000023,100000007,110000014,120000009,130000002
148,10000005,20000002,30000004,40000002,50000001,60000000,70000003,80000003,90000003,100000000,110000005,120000002,130000000
149,10000225,20000005,30000115,40000095,50000181,60000014,70000079,80000111,90000272,100000124,110000181,120000048,130000005
150,10000364,20000000,30000140,40000183,50000356,60000041,70000105,80000173,90000595,100000257,110000184,120000179,130000005
151,10000039,20000030,30000035,40000030,50000039,60000000,70000026,80000034,90000068,100000020,110000030,120000037,130000021
152,10000086,20000009,30000052,40000038,50000042,60000001,70000028,80000053,90000103,100000034,110000073,120000021,130000006
153,10001173,20000000,30000380,40000617,50001617,60000137,70000272,80000555,90002205,100001247,110000810,120000363,130000003
154,10000004,20000001,30000003,40000002,50000000,60000000,70000002,80000003,90000003,100000000,110000004,120000001,130000000
155,10000024,20000011,30000019,40000014,50000017,60000000,70000015,80000017,90000025,100000006,110000020,120000014,130000005
156,10000023,20000000,30000010,40000011,50000026,60000002,70000007,80000011,90000037,100000019,110000018,120000006,130000001
157,10000072,20000003,30000039,40000030,50000061,60000005,70000027,80000035,90000099,100000028,110000059,120000016,130000007
158,10000006,20000000,30000004,40000002,50000002,60000000,70000003,80000003,90000003,100000000,110000006,120000000,130000000
159,10000026,20000002,30000014,40000012,50000012,60000000,70000012,80000013,90000022,100000007,110000023,120000004,130000000
160,10000135,20000007,30000090,40000048,50000032,60000000,70000054,80000075,90000103,100000021,110000121,120000021,130000002
161,10000036,20000004,30000022,40000015,50000019,60000000,70000017,80000018,90000028,100000011,110000032,120000007,130000001
162,10000022,20000000,30000010,40000011,50000020,60000000,70000006,80000012,90000034,100000010,110000018,120000005,130000000
163,10000016,20000004,30000011,40000007,50000008,60000001,70000008,80000009,90000016,100000005,110000014,120000005,130000001
164,10000022,20000020,30000017,40000019,50000050,60000004,70000013,80000018,90000070,100000030,110000016,120000023,130000021
165,10000035,20000008,30000016,40000022,50000053,60000004,70000011,80000024,90000056,100000024,110000028,120000015,130000002
166,10000009,20000000,30000004,40000004,50000006,60000000,70000003,80000005,90000010,100000004,110000007,120000002,130000000
167,10000006,20000001,30000004,40000002,50000002,60000000,70000002,80000004,90000005,100000001,110000006,120000001,130000000
168,10000681,20000000,30000200,40000354,50001173,60000098,70000142,80000317,90001366,100000845,110000369,120000312,130000000
169,10000175,20000005,30000066,40000087,50000255,60000015,70000045,80000082,90000352,100000177,110000064,120000114,130000013
170,10000008,20000001,30000005,40000004,50000002,60000000,70000004,80000005,90000004,100000001,110000007,120000002,130000001
171,10000033,20000013,30000016,40000022,50000069,60000006,70000010,80000023,90000088,100000041,110000023,120000022,130000004
172,10000116,20000012,30000068,40000053,50000083,60000002,70000051,80000061,90000130,100000034,110000101,120000027,130000007
173,10000011,20000001,30000005,40000006,50000009,60000000,70000004,80000006,90000015,100000004,110000009,120000003,130000000
174,10000023,20000005,30000012,40000014,50000022,60000000,70000008,80000015,90000032,100000010,110000021,120000007,130000001
175,10000006,20000001,30000004,40000003,50000003,60000000,70000003,80000003,90000008,100000001,110000005,120000002,130000000
176,10000022,20000004,30000017,40000009,50000005,60000000,70000011,80000013,90000020,100000003,110000020,120000006,130000002
177,10000019,20000010,30000014,40000013,50000017,60000001,70000009,80000016,90000035,100000006,110000016,120000012,130000014
178,10000039,20000009,30000026,40000019,50000026,60000000,70000019,80000024,90000037,100000007,110000035,120000012,130000001
179,10000015,20000002,30000011,40000006,50000005,60000000,70000008,80000008,90000011,100000002,110000014,120000003,130000001
180,10000211,20000006,30000134,40000077,50000063,60000003,70000092,80000110,90000129,100000025,110000192,120000025,130000000
181,10000002,20000002,30000002,40000002,50000002,60000000,70000002,80000002,90000003,100000001,110000002,120000002,130000000
182,10000463,20000020,30000140,40000252,50000840,60000068,70000095,80000227,90001002,100000611,110000281,120000201,130000006
183,10000005,20000001,30000003,40000002,50000001,60000000,70000003,80000002,90000003,100000000,110000004,120000001,130000000
184,10000008,20000001,30000007,40000003,50000001,60000000,70000003,80000006,90000006,100000001,110000008,120000002,130000000
185,10000033,20000004,30000021,40000015,50000010,60000000,70000012,80000022,90000029,100000007,110000031,120000007,130000002
186,10000008,20000001,30000005,40000003,50000002,60000000,70000004,80000004,90000005,100000002,110000007,120000001,130000000
187,10000960,20000016,30000498,40000419,50000579,60000021,70000355,80000492,90000998,100000296,110000830,120000146,130000000
188,10000438,20000000,30000122,40000222,50000844,60000101,70000086,80000187,90000995,100000663,110000163,120000275,130000005
189,10000354,20000008,30000115,40000181,50000592,60000064,70000082,80000163,90000718,100000447,110000186,120000174,130000011
190,10000007,20000001,30000006,40000002,50000000,60000000,70000002,80000006,90000003,100000000,110000007,120000001,130000000
191,10000018,20000005,30000014,40000008,50000006,60000000,70000009,80000011,90000021,100000005,110000016,120000007,130000002
192,10000123,20000011,30000073,40000053,50000070,60000002,70000056,80000063,90000116,100000036,110000109,120000024,130000006
193,10000011,20000001,30000007,40000004,50000013,60000000,70000005,80000005,90000011,100000008,110000009,120000003,130000000
194,10000010,20000002,30000005,40000006,50000015,60000000,70000004,80000006,90000017,100000005,110000009,120000004,130000001
195,10000030,20000005,30000022,40000012,50000009,60000000,70000016,80000017,90000020,100000004,110000029,120000006,130000002
196,10000026,20000003,30000015,40000012,50000021,60000000,70000012,80000013,90000029,100000009,110000021,120000008,130000001
197,10000010,20000003,30000007,40000005,50000007,60000000,70000004,80000008,90000013,100000003,110000009,120000004,130000001
198,10000029,20000003,30000015,40000014,50000022,60000001,70000011,80000015,90000032,100000018,110000023,120000009,130000000
199,10000014,20000002,30000008,40000007,50000010,60000000,70000006,80000008,90000017,100000005,110000012,120000004,130000001
200,10000115,20000004,30000064,40000049,50000060,60000001,70000047,80000058,90000120,100000024,110000100,120000018,130000000
201,10000050,20000006,30000031,40000023,50000028,60000001,70000021,80000027,90000060,100000017,110000040,120000016,130000003
202,10000022,20000031,30000022,40000025,50000052,60000003,70000019,80000025,90000065,100000028,110000016,120000035,130000018
203,10000058,20000001,30000029,40000026,50000044,60000002,70000021,80000029,90000074,100000024,110000045,120000014,130000001
204,10000022,20000005,30000016,40000010,50000008,60000002,70000013,80000013,90000014,100000004,110000021,120000006,130000004
205,10000028,20000003,30000016,40000012,50000022,60000000,70000010,80000015,90000036,100000012,110000022,120000009,130000000
206,10000006,20000000,30000004,40000002,50000001,60000000,70000003,80000003,90000003,100000000,110000005,120000001,130000000
207,10000016,20000002,30000009,40000008,50000014,60000001,70000006,80000010,90000019,100000008,110000014,120000004,130000002
208,10000092,20000007,30000057,40000040,50000026,60000000,70000039,80000052,90000064,100000015,110000084,120000015,130000001
209,10000066,20000011,30000032,40000036,50000090,60000003,70000023,80000036,90000123,100000049,110000035,120000041,130000002
210,10000325,20000016,30000178,40000137,50000239,60000017,70000118,80000166,90000411,100000155,110000257,120000084,130000004
211,10000025,20000010,30000017,40000016,50000032,60000001,70000013,80000017,90000047,100000015,110000016,120000019,130000001
212,10000104,20000002,30000044,40000050,50000102,60000003,70000034,80000051,90000157,100000039,110000078,120000027,130000000
213,10000849,20000000,30000335,40000405,50001009,60000077,70000229,80000395,90001470,100000779,110000537,120000310,130000015
214,10003605,20000000,30001256,40001754,50005398,60000547,70000865,80001666,90006627,100004102,110002294,120001308,130000018
215,10000015,20000005,30000009,40000009,50000018,60000000,70000006,80000010,90000030,100000008,110000012,120000007,130000002
216,10000013,20000002,30000008,40000006,50000007,60000000,70000005,80000007,90000015,100000003,110000011,120000003,130000002
217,10000025,20000002,30000014,40000012,50000011,60000000,70000010,80000013,90000027,100000003,110000021,120000006,130000002
218,10000024,20000008,30000017,40000014,50000017,60000001,70000012,80000017,90000032,100000008,110000019,120000013,130000002
219,10000553,20000000,30000216,40000280,50000542,60000031,70000146,80000289,90000835,100000347,110000225,120000327,130000000
220,10000027,20000003,30000017,40000011,50000016,60000000,70000009,80000018,90000030,100000006,110000023,120000007,130000001
221,10000016,20000004,30000011,40000008,50000007,60000000,70000009,80000009,90000017,100000004,110000014,120000005,130000002
222,10000008,20000005,30000005,40000005,50000019,60000002,70000004,80000006,90000019,100000010,110000006,120000006,130000011
223,10000084,20000003,30000029,40000048,50000094,60000003,70000019,80000046,90000163,100000057,110000063,120000024,130000000
224,10000033,20000002,30000020,40000014,50000017,60000000,70000015,80000016,90000039,100000007,110000027,120000008,130000002
225,10000020,20000001,30000011,40000008,50000012,60000000,70000009,80000009,90000024,100000005,110000016,120000004,130000002
226,10000161,20000007,30000088,40000069,50000100,60000002,70000065,80000080,90000175,100000049,110000137,120000030,130000001
227,10000074,20000139,30000089,40000102,50000210,60000015,70000067,80000101,90000315,100000135,110000048,120000160,130000050
228,10000020,20000003,30000012,40000009,50000020,60000000,70000009,80000010,90000028,100000008,110000018,120000005,130000000
229,10000021,20000002,30000013,40000009,50000012,60000000,70000009,80000011,90000025,100000003,110000018,120000006,130000002
230,10000068,20000000,30000025,40000037,50000054,60000003,70000019,80000037,90000087,100000031,110000056,120000012,130000000
231,10000084,20000004,30000051,40000033,50000052,60000002,70000038,80000039,90000089,100000024,110000072,120000017,130000001
232,10000022,20000005,30000011,40000013,50000029,60000002,70000008,80000012,90000045,100000018,110000012,120000015,130000000
233,10000078,20000012,30000042,40000037,50000096,60000011,70000032,80000039,90000109,100000078,110000051,120000036,130000025
234,10000031,20000000,30000016,40000011,50000029,60000002,70000012,80000012,90000039,100000021,110000020,120000010,130000000
235,10000075,20000004,30000048,40000029,50000029,60000000,70000032,80000041,90000049,100000012,110000067,120000012,130000001
236,10000089,20000000,30000034,40000044,50000109,60000006,70000027,80000039,90000153,100000076,110000022,120000068,130000000
237,10000607,20000005,30000292,40000270,50000490,60000018,70000203,80000303,90000764,100000302,110000474,120000137,130000004
238,10000013,20000002,30000008,40000006,50000005,60000000,70000005,80000008,90000013,100000002,110000010,120000005,130000001
239,10000012,20000001,30000009,40000004,50000001,60000000,70000008,80000005,90000004,100000000,110000010,120000003,130000000
240,10000010,20000001,30000006,40000004,50000003,60000000,70000005,80000005,90000008,100000000,110000009,120000002,130000000
241,10000041,20000001,30000022,40000018,50000021,60000000,70000017,80000020,90000042,100000015,110000035,120000007,130000000
242,10000051,20000026,30000026,40000041,50000092,60000008,70000020,80000037,90000135,100000067,110000036,120000040,130000004
243,10000015,20000002,30000008,40000007,50000016,60000001,70000006,80000007,90000028,100000012,110000011,120000005,130000003
244,10000008,20000005,30000007,40000006,50000007,60000000,70000005,80000007,90000012,100000003,110000008,120000005,130000001
245,10000007,20000005,30000005,40000004,50000018,60000001,70000004,80000004,90000020,100000009,110000005,120000006,130000007
246,10000042,20000001,30000022,40000018,50000024,60000000,70000014,80000022,90000046,100000016,110000035,120000007,130000002
247,10000058,20000001,30000029,40000026,50000038,60000003,70000018,80000031,90000065,100000026,110000049,120000010,130000000
248,10000020,20000002,30000011,40000008,50000015,60000001,70000009,80000009,90000023,100000012,110000016,120000005,130000000
249,10000019,20000003,30000013,40000007,50000007,60000000,70000010,80000009,90000014,100000004,110000016,120000005,130000000
250,10000037,20000017,30000026,40000024,50000037,60000004,70000021,80000025,90000065,100000020,110000029,120000024,130000013
251,10000059,20000011,30000032,40000034,50000043,60000001,70000024,80000035,90000088,100000020,110000048,120000022,130000011
252,10000041,20000007,30000030,40000016,50000013,60000000,70000020,80000024,90000028,100000007,110000037,120000010,130000002
253,10000007,20000002,30000005,40000003,50000007,60000000,70000004,80000004,90000007,100000002,110000006,120000003,130000000
254,10000279,20000002,30000142,40000106,50000299,60000035,70000100,80000115,90000402,100000264,110000172,120000108,130000011
255,10000005,20000004,30000004,40000004,50000008,60000001,70000003,80000004,90000012,100000004,110000002,120000006,130000002
256,10000423,20000004,30000136,40000217,50000673,60000063,70000091,80000198,90000877,100000495,110000141,120000285,130000014
257,10000391,20000030,30000192,40000188,50000377,60000030,70000137,80000200,90000612,100000231,110000302,120000119,130000008
258,10000225,20000040,30000120,40000117,50000263,60000022,70000088,80000125,90000363,100000154,110000175,120000087,130000033
